pruid,prename,prfname,week_end,product_name,numtotal_atleast1dose,numtotal_partially,numtotal_fully,prop_atleast1dose,prop_partially,prop_fully,,numweekdelta_atleast1dose,numweekdelta_fully,propweekdelta_partially,propweekdelta_fully
12,Nova Scotia,Nouvelle-Écosse,2021-07-31,Pfizer-BioNTech,396943,85825,311118,40.53,8.76,31.77,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-07-31,Unknown,322,27,295,0.03,0,0.03,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,AstraZeneca,6280,1783,4497,0.8,0.23,0.58,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,COVISHIELD,559,535,24,0.07,0.07,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,Combination,141741,na,141741,18.14,na,18.14,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,Janssen,0,na,0,0,na,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,Moderna,97528,26993,70535,12.48,3.45,9.03,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,Not reported,0,0,0,0,0,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,Pfizer-BioNTech,318098,65465,252633,40.7,8.38,32.33,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-07-31,Unknown,789,729,60,0.1,0.09,0.01,,,,,
24,Quebec,Québec,2021-07-31,AstraZeneca,,,,,,,,,,,
24,Quebec,Québec,2021-07-31,COVISHIELD,,,,,,,,,,,
24,Quebec,Québec,2021-07-31,Combination,,na,,,na,,,,,,
24,Quebec,Québec,2021-07-31,Janssen,,na,,,na,,,,,,
24,Quebec,Québec,2021-07-31,Moderna,,,,,,,,,,,
24,Quebec,Québec,2021-07-31,Not reported,6239807,1223575,5016232,72.77,14.27,58.5,,,,,
24,Quebec,Québec,2021-07-31,Pfizer-BioNTech,,,,,,,,,,,
24,Quebec,Québec,2021-07-31,Unknown,,,,,,,,,,,
35,Ontario,Ontario,2021-07-31,AstraZeneca,118900,22200,96700,0.81,0.15,0.66,,,,,
35,Ontario,Ontario,2021-07-31,COVISHIELD,4448,3217,1231,0.03,0.02,0.01,,,,,
35,Ontario,Ontario,2021-07-31,Combination,2221395,na,2221395,15.08,na,15.08,,,,,
35,Ontario,Ontario,2021-07-31,Janssen,864,na,864,0.01,na,0.01,,,,,
35,Ontario,Ontario,2021-07-31,Moderna,1854316,401841,1452475,12.59,2.73,9.86,,,,,
35,Ontario,Ontario,2021-07-31,Not reported,0,0,0,0,0,0,,,,,
35,Ontario,Ontario,2021-07-31,Pfizer-BioNTech,6285010,1020210,5264800,42.66,6.92,35.73,,,,,
35,Ontario,Ontario,2021-07-31,Unknown,132,21,111,0,0,0,,,,,
46,Manitoba,Manitoba,2021-07-31,AstraZeneca,3629,1269,2360,0.26,0.09,0.17,,,,,
46,Manitoba,Manitoba,2021-07-31,COVISHIELD,312,281,31,0.02,0.02,0,,,,,
46,Manitoba,Manitoba,2021-07-31,Combination,203861,na,203861,14.78,na,14.78,,,,,
46,Manitoba,Manitoba,2021-07-31,Janssen,266,na,266,0.02,na,0.02,,,,,
46,Manitoba,Manitoba,2021-07-31,Moderna,184086,39916,144170,13.35,2.89,10.45,,,,,
46,Manitoba,Manitoba,2021-07-31,Not reported,863,381,482,0.06,0.03,0.03,,,,,
46,Manitoba,Manitoba,2021-07-31,Pfizer-BioNTech,565882,67358,498524,41.03,4.88,36.14,,,,,
46,Manitoba,Manitoba,2021-07-31,Unknown,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,AstraZeneca,12554,2363,10191,1.07,0.2,0.86,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,COVISHIELD,247,247,0,0.02,0.02,0,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,Combination,107583,na,107583,9.13,na,9.13,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,Janssen,33,na,33,0,na,0,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,Moderna,141950,23126,118824,12.04,1.96,10.08,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,Not reported,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,Pfizer-BioNTech,486846,75542,411304,41.3,6.41,34.9,,,,,
47,Saskatchewan,Saskatchewan,2021-07-31,Unknown,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-07-31,AstraZeneca,27540,7651,19889,0.62,0.17,0.45,,,,,
48,Alberta,Alberta,2021-07-31,COVISHIELD,1139,1050,89,0.03,0.02,0,,,,,
48,Alberta,Alberta,2021-07-31,Combination,342788,na,342788,7.75,na,7.75,,,,,
48,Alberta,Alberta,2021-07-31,Janssen,0,na,0,0,na,0,,,,,
48,Alberta,Alberta,2021-07-31,Moderna,522566,89773,432793,11.82,2.03,9.79,,,,,
48,Alberta,Alberta,2021-07-31,Not reported,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-07-31,Pfizer-BioNTech,1931483,261492,1669991,43.68,5.91,37.77,,,,,
48,Alberta,Alberta,2021-07-31,Unknown,31952,27630,4322,0.72,0.62,0.1,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,AstraZeneca,84831,7208,77623,1.65,0.14,1.51,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,COVISHIELD,7772,4036,3736,0.15,0.08,0.07,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,Combination,426646,na,426646,8.29,na,8.29,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,Janssen,281,na,281,0.01,na,0.01,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,Moderna,729584,207327,522257,14.17,4.03,10.15,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,Not reported,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,Pfizer-BioNTech,2508368,442981,2065387,48.73,8.61,40.12,,,,,
59,British Columbia,Colombie-Britannique,2021-07-31,Unknown,1,0,1,0,0,0,,,,,
60,Yukon,Yukon,2021-07-31,AstraZeneca,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-07-31,COVISHIELD,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-07-31,Combination,158,na,158,0.38,na,0.38,,,,,
60,Yukon,Yukon,2021-07-31,Janssen,0,na,0,0,na,0,,,,,
60,Yukon,Yukon,2021-07-31,Moderna,29491,1966,27525,70.13,4.68,65.45,,,,,
60,Yukon,Yukon,2021-07-31,Not reported,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-07-31,Pfizer-BioNTech,2081,291,1790,4.95,0.69,4.26,,,,,
60,Yukon,Yukon,2021-07-31,Unknown,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,AstraZeneca,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,COVISHIELD,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,Combination,13,na,13,0.03,na,0.03,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,Janssen,0,na,0,0,na,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,Moderna,25447,1665,23782,56.35,3.69,52.66,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,Not reported,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,Pfizer-BioNTech,2513,422,2091,5.56,0.93,4.63,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,Unknown,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-31,AstraZeneca,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-31,COVISHIELD,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-31,Combination,0,na,0,0,na,0,,,,,
62,Nunavut,Nunavut,2021-07-31,Janssen,0,na,0,0,na,0,,,,,
62,Nunavut,Nunavut,2021-07-31,Moderna,20145,2345,17800,51.19,5.96,45.23,,,,,
62,Nunavut,Nunavut,2021-07-31,Not reported,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-07-31,Pfizer-BioNTech,2655,731,1924,6.75,1.86,4.89,,,,,
62,Nunavut,Nunavut,2021-07-31,Unknown,0,0,0,0,0,0,,,,,
1,Canada,Canada,2021-08-07,AstraZeneca,254694,41113,213581,0.67,0.11,0.56,,,,,
1,Canada,Canada,2021-08-07,COVISHIELD,14504,9338,5166,0.04,0.02,0.01,,,,,
1,Canada,Canada,2021-08-07,Combination,3774194,na,3774194,9.93,na,9.93,,,,,
1,Canada,Canada,2021-08-07,Janssen,1632,na,1632,0,na,0,,,,,
1,Canada,Canada,2021-08-07,Moderna,3858132,778884,3079248,10.15,2.05,8.1,,,,,
1,Canada,Canada,2021-08-07,Not reported,6285622,980625,5304997,16.54,2.58,13.96,,,,,
1,Canada,Canada,2021-08-07,Pfizer-BioNTech,12926583,1793374,11133209,34.01,4.72,29.29,,,,,
1,Canada,Canada,2021-08-07,Unknown,33211,28367,4844,0.09,0.07,0.01,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-07,AstraZeneca,2262,2133,129,0.43,0.41,0.02,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-07,COVISHIELD,520,504,16,0.1,0.1,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-07,Combination,94693,na,94693,18.14,na,18.14,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-07,Janssen,0,na,0,0,na,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-07,Moderna,72880,24051,48829,13.96,4.61,9.35,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-07,Not reported,0,0,0,0,0,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-07,Pfizer-BioNTech,237015,82237,154778,45.4,15.75,29.65,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-07,Unknown,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-07,AstraZeneca,506,82,424,0.32,0.05,0.27,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-07,COVISHIELD,53,53,0,0.03,0.03,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-07,Combination,8242,na,8242,5.16,na,5.16,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-07,Janssen,0,na,0,0,na,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-07,Moderna,26621,10911,15710,16.68,6.84,9.84,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-07,Not reported,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-07,Pfizer-BioNTech,90080,23740,66340,56.43,14.87,41.56,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-07,Unknown,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-07,AstraZeneca,2466,1884,582,0.25,0.19,0.06,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-07,COVISHIELD,154,152,2,0.02,0.02,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-07,Combination,206670,na,206670,21.1,na,21.1,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-07,Janssen,0,na,0,0,na,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-07,Moderna,132183,25854,106329,13.5,2.64,10.86,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-07,Not reported,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-07,Pfizer-BioNTech,402249,66677,335572,41.07,6.81,34.26,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-07,Unknown,375,39,336,0.04,0,0.03,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-07,AstraZeneca,6122,1624,4498,0.78,0.21,0.58,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-07,COVISHIELD,437,413,24,0.06,0.05,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-07,Combination,143414,na,143414,18.35,na,18.35,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-07,Janssen,0,na,0,0,na,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-07,Moderna,97614,25084,72530,12.49,3.21,9.28,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-07,Not reported,0,0,0,0,0,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-07,Pfizer-BioNTech,320815,58534,262281,41.05,7.49,33.56,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-07,Unknown,745,679,66,0.1,0.09,0.01,,,,,
24,Quebec,Québec,2021-08-07,AstraZeneca,,,,,,,,,,,
24,Quebec,Québec,2021-08-07,COVISHIELD,,,,,,,,,,,
24,Quebec,Québec,2021-08-07,Combination,,na,,,na,,,,,,
24,Quebec,Québec,2021-08-07,Janssen,,na,,,na,,,,,,
24,Quebec,Québec,2021-08-07,Moderna,,,,,,,,,,,
24,Quebec,Québec,2021-08-07,Not reported,6284820,980304,5304516,73.3,11.43,61.86,,,,,
24,Quebec,Québec,2021-08-07,Pfizer-BioNTech,,,,,,,,,,,
24,Quebec,Québec,2021-08-07,Unknown,,,,,,,,,,,
35,Ontario,Ontario,2021-08-07,AstraZeneca,116322,18809,97513,0.79,0.13,0.66,,,,,
35,Ontario,Ontario,2021-08-07,COVISHIELD,4234,2984,1250,0.03,0.02,0.01,,,,,
35,Ontario,Ontario,2021-08-07,Combination,2233369,na,2233369,15.16,na,15.16,,,,,
35,Ontario,Ontario,2021-08-07,Janssen,1009,na,1009,0.01,na,0.01,,,,,
35,Ontario,Ontario,2021-08-07,Moderna,1860786,346964,1513822,12.63,2.35,10.27,,,,,
35,Ontario,Ontario,2021-08-07,Not reported,0,0,0,0,0,0,,,,,
35,Ontario,Ontario,2021-08-07,Pfizer-BioNTech,6337727,864203,5473524,43.01,5.87,37.15,,,,,
35,Ontario,Ontario,2021-08-07,Unknown,135,19,116,0,0,0,,,,,
46,Manitoba,Manitoba,2021-08-07,AstraZeneca,3512,1119,2393,0.25,0.08,0.17,,,,,
46,Manitoba,Manitoba,2021-08-07,COVISHIELD,296,259,37,0.02,0.02,0,,,,,
46,Manitoba,Manitoba,2021-08-07,Combination,205240,na,205240,14.88,na,14.88,,,,,
46,Manitoba,Manitoba,2021-08-07,Janssen,289,na,289,0.02,na,0.02,,,,,
46,Manitoba,Manitoba,2021-08-07,Moderna,185263,34863,150400,13.43,2.53,10.9,,,,,
46,Manitoba,Manitoba,2021-08-07,Not reported,802,321,481,0.06,0.02,0.03,,,,,
46,Manitoba,Manitoba,2021-08-07,Pfizer-BioNTech,570401,60648,509753,41.36,4.4,36.96,,,,,
46,Manitoba,Manitoba,2021-08-07,Unknown,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-08-07,AstraZeneca,12387,2173,10214,1.05,0.18,0.87,,,,,
47,Saskatchewan,Saskatchewan,2021-08-07,COVISHIELD,240,240,0,0.02,0.02,0,,,,,
47,Saskatchewan,Saskatchewan,2021-08-07,Combination,108170,na,108170,9.18,na,9.18,,,,,
47,Saskatchewan,Saskatchewan,2021-08-07,Janssen,38,na,38,0,na,0,,,,,
47,Saskatchewan,Saskatchewan,2021-08-07,Moderna,142291,21610,120681,12.07,1.83,10.24,,,,,
47,Saskatchewan,Saskatchewan,2021-08-07,Not reported,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-08-07,Pfizer-BioNTech,490160,69073,421087,41.59,5.86,35.73,,,,,
47,Saskatchewan,Saskatchewan,2021-08-07,Unknown,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-08-07,AstraZeneca,26911,6954,19957,0.61,0.16,0.45,,,,,
48,Alberta,Alberta,2021-08-07,COVISHIELD,1112,1015,97,0.03,0.02,0,,,,,
48,Alberta,Alberta,2021-08-07,Combination,345276,na,345276,7.81,na,7.81,,,,,
48,Alberta,Alberta,2021-08-07,Janssen,0,na,0,0,na,0,,,,,
48,Alberta,Alberta,2021-08-07,Moderna,523520,83226,440294,11.84,1.88,9.96,,,,,
48,Alberta,Alberta,2021-08-07,Not reported,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-08-07,Pfizer-BioNTech,1945315,239128,1706187,43.99,5.41,38.59,,,,,
48,Alberta,Alberta,2021-08-07,Unknown,31952,27630,4322,0.72,0.62,0.1,,,,,
59,British Columbia,Colombie-Britannique,2021-08-07,AstraZeneca,84206,6335,77871,1.64,0.12,1.51,,,,,
59,British Columbia,Colombie-Britannique,2021-08-07,COVISHIELD,7458,3718,3740,0.14,0.07,0.07,,,,,
59,British Columbia,Colombie-Britannique,2021-08-07,Combination,428902,na,428902,8.33,na,8.33,,,,,
59,British Columbia,Colombie-Britannique,2021-08-07,Janssen,296,na,296,0.01,na,0.01,,,,,
59,British Columbia,Colombie-Britannique,2021-08-07,Moderna,741548,200630,540918,14.41,3.9,10.51,,,,,
59,British Columbia,Colombie-Britannique,2021-08-07,Not reported,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-08-07,Pfizer-BioNTech,2525418,327796,2197622,49.06,6.37,42.69,,,,,
59,British Columbia,Colombie-Britannique,2021-08-07,Unknown,4,0,4,0,0,0,,,,,
60,Yukon,Yukon,2021-08-07,AstraZeneca,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-08-07,COVISHIELD,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-08-07,Combination,200,na,200,0.48,na,0.48,,,,,
60,Yukon,Yukon,2021-08-07,Janssen,0,na,0,0,na,0,,,,,
60,Yukon,Yukon,2021-08-07,Moderna,29591,1816,27775,70.37,4.32,66.05,,,,,
60,Yukon,Yukon,2021-08-07,Not reported,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-08-07,Pfizer-BioNTech,2148,280,1868,5.11,0.67,4.44,,,,,
60,Yukon,Yukon,2021-08-07,Unknown,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-08-07,AstraZeneca,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-08-07,COVISHIELD,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-08-07,Combination,18,na,18,0.04,na,0.04,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-08-07,Janssen,0,na,0,0,na,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-08-07,Moderna,25589,1610,23979,56.66,3.57,53.1,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-08-07,Not reported,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-08-07,Pfizer-BioNTech,2539,369,2170,5.62,0.82,4.81,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-08-07,Unknown,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-08-07,AstraZeneca,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-08-07,COVISHIELD,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-08-07,Combination,0,na,0,0,na,0,,,,,
62,Nunavut,Nunavut,2021-08-07,Janssen,0,na,0,0,na,0,,,,,
62,Nunavut,Nunavut,2021-08-07,Moderna,20246,2265,17981,51.45,5.76,45.69,,,,,
62,Nunavut,Nunavut,2021-08-07,Not reported,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-08-07,Pfizer-BioNTech,2716,689,2027,6.9,1.75,5.15,,,,,
62,Nunavut,Nunavut,2021-08-07,Unknown,0,0,0,0,0,0,,,,,
1,Canada,Canada,2021-08-14,AstraZeneca,250533,36157,214376,0.66,0.1,0.56,,,,,
1,Canada,Canada,2021-08-14,COVISHIELD,14026,8808,5218,0.04,0.02,0.01,,,,,
1,Canada,Canada,2021-08-14,Combination,3797799,na,3797799,9.99,na,9.99,,,,,
1,Canada,Canada,2021-08-14,Janssen,1805,na,1805,0,na,0,,,,,
1,Canada,Canada,2021-08-14,Moderna,3879689,670724,3208965,10.21,1.76,8.44,,,,,
1,Canada,Canada,2021-08-14,Not reported,6344166,790524,5553642,16.69,2.08,14.61,,,,,
1,Canada,Canada,2021-08-14,Pfizer-BioNTech,13024561,1542467,11482094,34.27,4.06,30.21,,,,,
1,Canada,Canada,2021-08-14,Unknown,32634,27735,4899,0.09,0.07,0.01,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-14,AstraZeneca,1987,1854,133,0.38,0.36,0.03,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-14,COVISHIELD,472,456,16,0.09,0.09,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-14,Combination,99276,na,99276,19.01,na,19.01,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-14,Janssen,0,na,0,0,na,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-14,Moderna,74217,22380,51837,14.22,4.29,9.93,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-14,Not reported,0,0,0,0,0,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-14,Pfizer-BioNTech,235308,62540,172768,45.07,11.98,33.09,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-14,Unknown,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-14,AstraZeneca,506,83,423,0.32,0.05,0.26,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-14,COVISHIELD,51,51,0,0.03,0.03,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-14,Combination,8300,na,8300,5.2,na,5.2,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-14,Janssen,0,na,0,0,na,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-14,Moderna,26927,10087,16840,16.87,6.32,10.55,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-14,Not reported,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-14,Pfizer-BioNTech,90598,15573,75025,56.76,9.76,47,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-14,Unknown,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-14,AstraZeneca,1927,1345,582,0.2,0.14,0.06,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-14,COVISHIELD,153,151,2,0.02,0.02,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-14,Combination,208267,na,208267,21.27,na,21.27,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-14,Janssen,0,na,0,0,na,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-14,Moderna,132126,23072,109054,13.49,2.36,11.14,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-14,Not reported,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-14,Pfizer-BioNTech,404764,61358,343406,41.33,6.27,35.06,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-08-14,Unknown,414,37,377,0.04,0,0.04,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-14,AstraZeneca,6141,1609,4532,0.79,0.21,0.58,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-14,COVISHIELD,404,380,24,0.05,0.05,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-14,Combination,143619,na,143619,18.38,na,18.38,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-14,Janssen,0,na,0,0,na,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-14,Moderna,98366,22371,75995,12.59,2.86,9.72,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-14,Not reported,0,0,0,0,0,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-14,Pfizer-BioNTech,324214,53899,270315,41.49,6.9,34.59,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-08-14,Unknown,96,44,52,0.01,0.01,0.01,,,,,
24,Quebec,Québec,2021-08-14,AstraZeneca,,,,,,,,,,,
24,Quebec,Québec,2021-08-14,COVISHIELD,,,,,,,,,,,
24,Quebec,Québec,2021-08-14,Combination,,na,,,na,,,,,,
24,Quebec,Québec,2021-08-14,Janssen,,na,,,na,,,,,,
24,Quebec,Québec,2021-08-14,Moderna,,,,,,,,,,,
24,Quebec,Québec,2021-08-14,Not reported,6343427,790256,5553171,73.98,9.22,64.76,,,,,
24,Quebec,Québec,2021-08-14,Pfizer-BioNTech,,,,,,,,,,,
24,Quebec,Québec,2021-08-14,Unknown,,,,,,,,,,,
35,Ontario,Ontario,2021-08-14,AstraZeneca,114015,16077,97938,0.77,0.11,0.66,,,,,
35,Ontario,Ontario,2021-08-14,COVISHIELD,4097,2827,1270,0.03,0.02,0.01,,,,,
35,Ontario,Ontario,2021-08-14,Combination,2244331,na,2244331,15.23,na,15.23,,,,,
35,Ontario,Ontario,2021-08-14,Janssen,1114,na,1114,0.01,na,0.01,,,,,
35,Ontario,Ontario,2021-08-14,Moderna,1866696,294028,1572668,12.67,2,10.67,,,,,
35,Ontario,Ontario,2021-08-14,Not reported,0,0,0,0,0,0,,,,,
35,Ontario,Ontario,2021-08-14,Pfizer-BioNTech,6394255,746594,5647661,43.4,5.07,38.33,,,,,
35,Ontario,Ontario,2021-08-14,Unknown,169,24,145,0,0,0,,,,,
46,Manitoba,Manitoba,2021-08-14,AstraZeneca,3419,1003,2416,0.25,0.07,0.18,,,,,
46,Manitoba,Manitoba,2021-08-14,COVISHIELD,275,235,40,0.02,0.02,0,,,,,
46,Manitoba,Manitoba,2021-08-14,Combination,206377,na,206377,14.96,na,14.96,,,,,
46,Manitoba,Manitoba,2021-08-14,Janssen,296,na,296,0.02,na,0.02,,,,,
46,Manitoba,Manitoba,2021-08-14,Moderna,186307,29792,156515,13.51,2.16,11.35,,,,,
46,Manitoba,Manitoba,2021-08-14,Not reported,739,268,471,0.05,0.02,0.03,,,,,
46,Manitoba,Manitoba,2021-08-14,Pfizer-BioNTech,574192,54306,519886,41.63,3.94,37.69,,,,,
46,Manitoba,Manitoba,2021-08-14,Unknown,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-08-14,AstraZeneca,12250,2032,10218,1.04,0.17,0.87,,,,,
47,Saskatchewan,Saskatchewan,2021-08-14,COVISHIELD,227,227,0,0.02,0.02,0,,,,,
47,Saskatchewan,Saskatchewan,2021-08-14,Combination,108749,na,108749,9.23,na,9.23,,,,,
47,Saskatchewan,Saskatchewan,2021-08-14,Janssen,39,na,39,0,na,0,,,,,
47,Saskatchewan,Saskatchewan,2021-08-14,Moderna,142593,20168,122425,12.1,1.71,10.39,,,,,
47,Saskatchewan,Saskatchewan,2021-08-14,Not reported,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-08-14,Pfizer-BioNTech,493484,64952,428532,41.87,5.51,36.36,,,,,
47,Saskatchewan,Saskatchewan,2021-08-14,Unknown,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-08-14,AstraZeneca,26434,6422,20012,0.6,0.15,0.45,,,,,
